Volume;Sphericity;Surface Area;Target;Target_Names
0.01;0.3;0.52;1;Bottom
0.01;0.28;0.6;1;Bottom
0.01;0.24;0.75;1;Bottom
0.01;0.27;0.62;1;Bottom
0.01;0.28;0.57;1;Bottom
0.01;0.26;0.57;1;Bottom
0.01;0.32;0.45;1;Bottom
0.01;0.26;0.75;1;Bottom
0.01;0.25;0.81;1;Bottom
0.01;0.3;0.52;1;Bottom
0.01;0.27;0.58;1;Bottom
0.01;0.25;0.7;1;Bottom
0.01;0.25;0.64;1;Bottom
0.01;0.26;0.61;1;Bottom
0.01;0.24;0.58;1;Bottom
0.01;0.26;0.56;1;Bottom
0.01;0.27;0.65;1;Bottom
0.01;0.24;0.74;1;Bottom
0.01;0.25;0.92;1;Bottom
0.01;0.27;0.56;1;Bottom
0.01;0.27;0.55;1;Bottom
0.01;0.25;0.57;1;Bottom
0.01;0.23;0.71;1;Bottom
0.01;0.29;0.55;1;Bottom
0.01;0.29;0.52;1;Bottom
0.01;0.25;0.57;1;Bottom
0.01;0.25;0.65;1;Bottom
0.01;0.28;0.51;1;Bottom
0.01;0.26;0.55;1;Bottom
0.01;0.25;1.05;1;Bottom
0.02;0.37;1.05;1;Bottom
0.01;0.29;0.79;1;Bottom
0.01;0.29;0.61;1;Bottom
0.01;0.25;0.6;1;Bottom
0.01;0.27;0.55;1;Bottom
0.01;0.23;0.89;1;Bottom
0.01;0.22;0.98;1;Bottom
0.01;0.28;0.61;1;Bottom
0.01;0.26;0.55;1;Bottom
0.01;0.22;0.97;1;Bottom
0.04;0.23;2.53;1;Bottom
0.01;0.25;0.62;1;Bottom
0.02;0.24;1.43;1;Bottom
0.01;0.23;0.69;1;Bottom
0.01;0.25;0.67;1;Bottom
0.01;0.3;0.52;1;Bottom
0.01;0.26;0.56;1;Bottom
0.01;0.26;0.55;1;Bottom
0.01;0.3;0.49;1;Bottom
0.01;0.26;0.94;1;Bottom
0.01;0.22;0.82;1;Bottom
0.01;0.27;0.55;1;Bottom
0.01;0.3;0.5;1;Bottom
0.01;0.23;0.71;1;Bottom
0.01;0.24;0.6;1;Bottom
0.01;0.29;0.77;1;Bottom
0.03;0.22;1.91;1;Bottom
0.01;0.25;0.75;1;Bottom
0.02;0.23;1.3;1;Bottom
0.01;0.24;0.63;1;Bottom
0.01;0.26;1.11;1;Bottom
0.01;0.26;0.59;1;Bottom
0.01;0.27;0.57;1;Bottom
0.01;0.24;0.8;1;Bottom
0.01;0.27;0.55;1;Bottom
0.01;0.26;0.59;1;Bottom
0.01;0.22;0.83;1;Bottom
0.01;0.28;0.87;1;Bottom
0.01;0.23;0.68;1;Bottom
0.01;0.24;0.6;1;Bottom
0.01;0.26;0.57;1;Bottom
0.01;0.24;0.77;1;Bottom
0.04;0.62;0.89;1;Bottom
0.01;0.28;0.51;1;Bottom
0.01;0.25;0.65;1;Bottom
0.01;0.24;0.73;1;Bottom
0.01;0.29;0.55;1;Bottom
0.01;0.27;0.56;1;Bottom
0.01;0.31;0.58;1;Bottom
0.01;0.32;0.47;1;Bottom
0.03;0.22;2.27;1;Bottom
0.01;0.29;0.74;1;Bottom
0.01;0.25;0.62;1;Bottom
0.06;0.18;3.97;1;Bottom
